artwork_id,display_name,artist_id
MET-b2efbb08-b645-402f-aba9-b49d0674bace,"Lan Ying (Chinese, 1585-1664)",Q3138790
MET-9dab8062-2430-45dd-b609-2d085e70e696,"Unpō (Japanese, 1765-1848)",Q11434757
MET-1feb14da-3ef3-4b47-81ed-5d52224cab9e,"Nakabayashi Chikutō (Japanese, 1776-1853)",Q2963561
MET-e21497b3-8af2-4f39-a091-d8278033967e,"Nakabayashi Chikutō (Japanese, 1776-1853)",Q2963561
MET-f0bf23e9-5a71-42a8-bd5b-d1803ab998ad,"Nakabayashi Chikutō (Japanese, 1776-1853)",Q2963561
MET-813b488a-5b06-4322-9bea-0dba3177adc6,"Yamamoto Baiitsu (Japanese, 1783-1856)",Q3571447
MET-8138e291-51f0-42eb-ba82-fff1ef931896,"Nakabayashi Chikkei (Japanese, 1816-1867)",Q11366195
MET-618695ff-5d0d-448f-b89f-313e6c30e601,"Wang Duo (Chinese, 1592-1652)",Q702609
MET-87c5ed6b-7ad6-4229-b35f-38633bc23106,"Maruyama Ōkyo 円山応挙 (Japanese, 1733-1795)",Q405444
MET-1dce4958-acac-46cc-b41e-3fad265c298a,"Nagasawa Rosetsu 長澤蘆雪 (Japanese, 1754-1799)",Q1632536
MET-93a07923-07a4-481d-9bd4-5dc45386e961,"Unidentified artist (Unknown, -)",
MET-4eacf6a8-cac7-4c02-a616-f3c51acf2c3e,"Unidentified (Unknown, -)",
MET-743109e7-984d-45c6-81f5-3971a000879d,"Matsumura Goshun (Japanese, 1752-1811)",Q960116
MET-92c1f811-056d-4830-9c7a-138d667fd3de,"Matsumura Goshun (Japanese, 1752-1811)",Q960116
MET-9e5c8995-5f12-4222-8cb9-f881f7d180d1,"Okamoto Toyohiko (Japanese, 1773-1845)",Q11473226
MET-36f41df6-b0e2-4490-a006-8499bf6a7261,"Mochizuki Gyokusen 望月玉川 (Japanese, 1794-1852)",Q3122703
MET-930a09ed-badf-4c21-a782-88565de22f22,"Nishiyama Hōen (Japanese, 1807-1867)",Q3146355
MET-616ec7b1-f9a9-4324-a319-262dfc301bd6,"Chen Hongshou (Chinese, 1598-1652)",Q588110
MET-3d31919c-cbfe-465a-adc3-5092324de602,"Mori Sosen (Japanese, 1747-1821)",Q3324063
MET-6f279786-6a56-4c17-921b-0ab0a2df2531,"Kishi Ganku (Japanese, 1749-1838)",Q555061
MET-54b7bc9c-18e2-4b2d-9379-92d90d4474e1,"Kishi Ganku (Japanese, 1749-1838)",Q555061
MET-cbf0308d-0831-4539-aaad-5e9f033c9e53,"Kishi Ganryo (Japanese, 1798-1852)",Q11476015
MET-7495a7b0-f9c5-443a-ab5c-278c208aa0b4,"Gantoku (Japanese, 1805-1859)",Q11536648
MET-3c0aba59-ad5a-4ca0-a90b-bed2c4466018,"Jifei Ruyi (Japanese: Sokuhi Noitsu) 即非如一 (Chinese, 1616-1671)",Q7555428
MET-049ead73-6c10-4caa-aac2-04b822d0cd37,"Taihō Shōkon (Chinese, 1691-1774)",
MET-b9ebdd9f-a815-4da9-905e-a0a33949dabd,"Saien Hōsai (Xiyua Fangqi) (Chinese, 1736-1795)",
MET-1eacace1-0d4d-4462-a36f-9ab4fc4211ed,"Saien Hōsai (Xiyua Fangqi) (Chinese, 1736-1795)",
MET-c3831dd1-7c79-4f62-a9a6-4cc37bc433da,"Hi Kangen (Chinese, 18-18)",
MET-c8e14c2c-27e1-4caf-8e66-36d6f3bf3a14,"Hidaka Tetsuo (Japanese, 1791-1875)",
MET-134f3431-ba65-4eda-92c4-4eac699c6e39,"Sō Shiseki (Japanese, 1715-1786)",Q3511675
MET-fcad3fc4-2741-4a3d-a0ea-0ef9c020f009,"Xiang Shengmo (Chinese, 1597-1658)",Q3570960
MET-e59f927d-6811-4eba-a143-28db9769fb05,"Sō Shiseki (Japanese, 1715-1786)",Q3511675
MET-00e57141-059d-481d-b472-61bce744ee53,"Kakutei (Japanese, 1722-1785)",Q11559083
MET-2a102aa0-8661-45e2-b734-34aa6b82913c,"Xiang Shengmo (Chinese, 1597-1658)",Q3570960
MET-c4d36cd9-3819-489c-a5de-9b1906befda0,"Soga Shōhaku (Japanese, 1730-1781)",Q3076703
MET-c3e4c379-0192-458d-b7d9-993c240b33d3,"Xiang Shengmo (Chinese, 1597-1658)",Q3570960
MET-7b111d42-81d9-4216-aabc-15093ffc3b13,"Kobori Enshū (Japanese, 1579-1579)",Q541040
MET-8432c535-f6d3-4f7d-ba17-eec950a97738,"Miwa Zaiei (Japanese, -1789)",
MET-fe58092f-73e7-42d3-aa95-fa1a399e3a8f,"Shokusanjin (Ōta Nanpo) (Japanese, 1749-1823)",Q386183
MET-c7e88b25-b0f8-4308-a6ab-63e553cad3dd,"Yokoya Sōmin (Japanese, 1669-1733)",Q37449153
MET-19500255-a1e2-46ea-8a9d-be3983d11151,"Ogawa Haritsu (Ritsuō) (Japanese, 1663-1747)",Q11460566
MET-7f08cbcf-38f1-4aeb-9380-cc058589b8d4,"Eiraku Hozen (Japanese, 1795-1854)",Q11550137
MET-c006e384-5101-4c01-9d36-f580c413bfb4,"Eiraku Hozen (Japanese, 1795-1854)",Q11550137
MET-cf91c01e-dd0a-410e-b2e1-b545842d9d03,"Eiraku Hozen (Japanese, 1795-1854)",Q11550137
MET-446c6e1c-ad25-40f1-b2da-e1ff9009fcc1,"Eiraku Hozen (Japanese, 1795-1854)",Q11550137
MET-1264bc4a-a9ea-41e0-9fbd-1e8e5f68c037,"Eiraku Hozen (Japanese, 1795-1854)",Q11550137
MET-a14a5394-ba4d-48c9-b77b-62686dab0101,"Eiraku Hozen (Japanese, 1795-1854)",Q11550137
MET-f649857c-6e5d-4c98-b1ed-e6d28a086707,"Unidentified artist (Unknown, -)",
MET-68a4838f-38fe-43e2-822a-a61f0e8bd7df,"Utamaro II (Japanese, 1750-1850)",Q11419133
MET-54145639-3e42-4d7b-afa8-fc452fc025b9,"Bian Wenyu (Chinese, 1620-1670)",Q9535057
MET-e47734fa-f4dd-4126-bca5-d2ef0c64b1ba,"Unidentified artist (Unknown, -)",
MET-9efeff8e-1bf8-4b17-9562-0e13a3afeac9,"Yi Jeong (artist name: Taneun) (Korean, 1541-1626)",Q16181971
MET-fdc41f86-f41a-4b47-9789-b658984f65bb,"Unidentified artist (Unknown, -)",
MET-626c5252-7d20-4578-bb13-7debff0429b9,"Du Jin (Chinese, 1465-1509)",Q957734
MET-d59cf9c4-fde2-41da-8b24-b0c03570c84e,"Shi Zhong (Chinese, 1438-1506)",Q45559495
MET-d439ddeb-d105-436a-aec4-93cded0b967e,"Unidentified artist (Unknown, -)",
MET-e9bb0d9e-4109-4183-94a6-051ebb43e49c,"Unidentified artist (Unknown, -)",
MET-2b248b5d-8c03-4f31-bf0e-312237e0312f,"Unidentified artist (Unknown, -)",
MET-e9b23c13-0550-4f14-9ff5-e45ead8b2bb1,"Unidentified artist (Unknown, -)",
MET-906e86f5-0590-45d8-8b62-333ebc8e7800,"Unidentified artist (Unknown, -)",
MET-3aed6e46-c7eb-4bdb-9f8b-7998769ee2e2,"Yun Shouping (Chinese, 1633-1690)",Q1329823
MET-eee69c10-7239-49df-b830-63cf2b85d00c,"Unidentified artist (Unknown, -)",
MET-2feffd3e-94db-4bd7-8182-94b9467afc70,"Unidentified artist (Unknown, -)",
MET-1343cccc-6413-4637-9db9-c9a8d65de1c6,"Unidentified artist (Unknown, -)",
MET-c0c702d2-cacd-40dc-b9f0-0556d5a87218,"Unidentified artist (Unknown, -)",
MET-676f364c-93b2-4e6d-ae71-5bd4b2a0bca3,"Unidentified artist (Unknown, -)",
MET-7d553fa8-3045-448c-a0d4-798a88318dd0,"Unidentified artist (Unknown, -)",
MET-979ef9c1-144d-459e-933b-f7b1959bda09,"Unidentified artist (Unknown, -)",
MET-9b38f08d-8dd2-45d8-852c-092b165488a8,"Song Xu (Chinese, 1525-1610)",Q3372422
MET-3d1181e4-240d-44a6-a686-2d45cf3f7718,"Unidentified artist (Unknown, -)",
MET-da383e72-01c7-4ab3-8564-c0089f09f788,"Unidentified artist (Unknown, -)",
MET-ab1818aa-72e6-43d0-97a6-157d20c58670,"Unidentified artist (Unknown, -)",
MET-ccf8a015-9443-4be1-a2d0-1bc20a7f8dd5,"Unidentified artist (Unknown, -)",
MET-fd7eeb4e-e087-436f-9aa1-709029a2c7a5,"Unidentified artist (Unknown, -)",
MET-b46ecbc3-a559-4859-9103-85bfa9a23e17,"Unidentified (Unknown, -)",
MET-a7960ca9-be24-47cf-b6bb-a65e0030d5b0,"Unidentified artist (Unknown, -)",
MET-a742b18f-f3f2-4cd5-89eb-7948aa2989da,"Unidentified artist (Unknown, -)",
MET-da3c0332-7a5e-4b90-a5b6-39df6c218481,"Gong Jufi (Chinese, -)",
MET-02dbce0d-b60c-4a64-bdb0-321c4bd5b248,"Unidentified artist (Unknown, -)",
MET-751541c8-8f2a-4264-862c-5e88502da6b6,"Unidentified artist (Unknown, -)",
MET-e2f2ac0b-7fc8-4a8e-977d-e539b7dfcfc7,"Unidentified artist (Unknown, -)",
MET-7eafaa35-9343-4651-829a-7df9ec6383bc,"Unidentified artist (Unknown, -)",
MET-2f23a598-1e18-45c6-b48a-6e75c822634f,"Unidentified artist (Unknown, -)",
MET-3b3eb11e-bb85-4af0-b97f-614c1e200ea2,"Unidentified artist (Unknown, -)",
MET-9805a7b7-d91c-430c-9a69-9a9eff766072,"Unidentified artist (Unknown, -)",
MET-6501023e-93a0-4701-82b2-fd90e8c187ab,"Unidentified artist (Unknown, -)",
MET-dc24afd0-a600-4eac-b32a-ba47772a2412,"Unidentified artist (Unknown, -)",
MET-caa87583-4a8b-44ca-9ffb-359cd73f48bc,"Unidentified artist (Unknown, -)",
MET-4e74235e-0f2c-444a-812a-08d8535c7fd7,"Unidentified artist (Unknown, -)",
MET-8beac111-e99c-4de1-8480-487b9212009e,"Unidentified artist (Unknown, -)",
MET-f4ddba38-d995-4d92-81fd-2a3a1feb4534,"Unidentified artist (Unknown, -)",
MET-cbc456ef-9c43-4bf7-843b-eddb04c29770,"Unidentified artist (Unknown, -)",
MET-7b59d76f-e89a-4767-9974-d05662911cae,"Unidentified artist (Unknown, -)",
MET-94e34f22-2f51-462c-a40e-fa6a5dd6b252,"Unidentified artist (Unknown, -)",
MET-5a80708c-8ea8-4fa0-91d8-0b70df979568,"Unidentified artist (Unknown, -)",
MET-561ba835-5d6d-455b-9a49-bdf670111538,"Unidentified artist (Unknown, -)",
MET-2b5119ce-a0ed-447e-a049-336e76a4daac,"Unidentified artist (Unknown, -)",
MET-57b6e44c-aa37-4413-a653-de4a507e857d,"Unidentified artist (Unknown, -)",
MET-7fa9c256-d261-46c1-a2a3-21d355dcdeef,"Unidentified artist (Unknown, -)",
MET-886b480c-2fa8-44a5-9735-8ab2af41edd7,"Unidentified artist (Unknown, -)",
MET-5964829a-2e8c-4bef-bc81-a3f7bb7efd22,"Unidentified artist (Unknown, -)",
MET-4a291b99-ebf9-4a55-b2ee-62e941f6455c,"Unidentified artist (Unknown, -)",
MET-e9e98575-2110-4191-aed1-e9b03c9dc03c,"Unidentified artist (Unknown, -)",
MET-9073c4c4-0e0d-4b45-be7f-546e65484897,"Unidentified artist (Unknown, -)",
MET-0a434527-0843-4026-b620-211179c3f987,"Unidentified artist (Unknown, -)",
MET-75e86682-cd35-4c1f-911e-41c762fce729,"Unidentified artist (Unknown, -)",
MET-9e4b8445-9731-4927-ba99-ff356676361a,"Unidentified artist (Unknown, -)",
MET-730d45bb-4a93-4e35-8a35-0f683b44b547,"Unidentified artist (Unknown, -)",
MET-bd13e1ca-b7f8-4359-a68c-48826bcd34ae,"Unidentified artist (Unknown, -)",
MET-9d4c4115-603d-44f6-927d-ae6eecd276f0,"Unidentified artist (Unknown, -)",
MET-9e6d1e83-1981-4b0c-9f28-5fe0165f1062,"Unidentified artist (Unknown, -)",
MET-0c0b4f18-c0df-4f32-8b0a-8c809b9867e5,"Unidentified artist (Unknown, -)",
MET-c30acffc-20e8-49ec-977b-084f4d1befd1,"Unidentified artist (Unknown, -)",
MET-bb642208-f510-49e3-baf4-ee4b75aef641,"Unidentified artist (Unknown, -)",
MET-4c54f262-e487-4acd-8e17-074d9bc42b58,"Unidentified artist (Unknown, -)",
MET-de809558-8a3c-4370-b322-9d969c63f9ca,"Unidentified artist (Unknown, -)",
MET-1a9e3b0c-b94b-46f1-beb2-c4cd25c08783,"Wang Hui (Chinese, 1632-1717)",Q3503449
MET-7af44657-a547-4f0f-bf82-ba93e9639ce8,"Cao Jian (Chinese, 1700-1733)",Q11091307
MET-326db817-efb7-4376-b720-98f12f2b18cf,"Unidentified artist (Unknown, -)",
MET-0f38ec68-f453-44ff-9dae-c24f778ada9d,"Unidentified artist (Unknown, -)",
MET-b107a9ed-b2bf-4ddf-94d4-caab695db6cd,"Unidentified artist (Unknown, -)",
MET-1013dc25-a995-4ed8-b739-6233c1f68f6d,"Unidentified artist (Unknown, -)",
MET-f5e3d0dc-3784-41ab-bb1b-349b6be99e01,"Unidentified artist (Unknown, -)",
MET-d6e38eb3-b1f2-4568-9c29-1c97e8be6d72,"Unidentified artist (Unknown, -)",
MET-ada1bd2c-467d-48b4-9371-310cdb55d4a3,"Unidentified artist (Unknown, -)",
MET-1db21864-d32d-49a3-84b4-cd60f4ac5f0d,"Unidentified artist (Unknown, -)",
MET-6a332c99-b253-4054-8845-aec139c71d85,"Unidentified artist (Unknown, -)",
MET-1682fa0f-1a14-4c6f-8b5c-396bfbd9d24b,"Unidentified artist (Unknown, -)",
MET-f1b95a45-d2fe-4a17-a20c-033d5eb93696,"Unidentified artist (Unknown, -)",
MET-e1bc2632-5dd5-47a1-abe4-507227688110,"Unidentified artist (Unknown, -)",
MET-5d0af281-69f2-4cfa-8eee-c7abb5d9e21d,"Unidentified artist (Unknown, -)",
MET-b4a9c68a-58aa-4009-b3e7-7a10cd2639d3,"Unidentified artist (Unknown, -)",
MET-96354cb5-07a4-48a0-9478-eacbe03f850d,"Unidentified artist (Unknown, -)",
MET-e49c773a-7d06-47da-9de7-de7d6a282201,"Unidentified artist (Unknown, -)",
MET-b5c6ff16-e8ad-4669-8470-96038b09c417,"Unidentified artist (Unknown, -)",
MET-c77dfa40-d111-4f68-8d9b-d89c804933c5,"Yi Yuanji (Chinese, 966-1066)",Q1261786
MET-584bb6b0-8596-4f16-ac2c-3e2ac901af18,"Unidentified artist (Unknown, -)",
MET-8a5881bd-5818-41c7-a4ff-f4dcb9e77db3,"Unidentified artist (Unknown, -)",
MET-719db71f-3642-4106-9665-0660eac48f6b,"Unidentified artist (Unknown, -)",
MET-baeb35c3-07d3-475b-82e3-5deea6b287d4,"Unidentified artist (Unknown, -)",
MET-0de4b2b9-7bdd-48df-8d0e-4d8e9504043d,"Unidentified artist (Unknown, -)",
MET-eeeb1101-3b56-446f-8bb0-ea5621d27ace,"Unidentified artist (Unknown, -)",
MET-38897be9-9d50-4424-95eb-14195548aa91,"Unidentified artist (Unknown, -)",
MET-bed5a6b7-7529-4ca0-bdc9-3d3d723c77e0,"Unidentified artist (Unknown, -)",
MET-c2661bfe-a323-4af4-aafa-5ce79f6ca150,"Unidentified artist (Unknown, -)",
MET-3a24ad0c-9fb1-4232-9fe6-14f3dd2ed043,"Unidentified artist (Unknown, -)",
MET-630fcac7-8e61-463f-819d-c8a5e1537775,"Unidentified artist (Unknown, -)",
MET-92e865c1-8ec4-4fce-810c-17f4cee680a3,"Unidentified artist (Unknown, -)",
MET-7b9b9172-af16-4ef9-b8f6-10c8a2a1e14e,"Unidentified artist (Unknown, -)",
MET-b8fad302-ae72-4084-b8b5-6af19c2dcd31,"Unidentified artist (Unknown, -)",
MET-fc6b3e11-f6a8-40ab-9977-a33ba18af2fe,"Unidentified artist (Unknown, -)",
MET-8bc14f0d-647c-4bea-9ade-597729854076,"Unidentified artist (Unknown, -)",
MET-b844651f-d5c9-4b05-ae48-2c538e861603,"Unidentified artist (Unknown, -)",
MET-2e3f900f-49b3-4c53-865d-d8d16c0806c5,"Unidentified artist (Unknown, -)",
MET-56f435a1-6ee6-4395-afe5-219111d097ac,"Unidentified artist (Unknown, -)",
MET-d6300b88-411d-4437-ade5-5f04c97d4333,"Unidentified artist (Unknown, -)",
MET-e07a2e7d-5621-400a-8b4c-4a07829ace04,"Unidentified artist (Unknown, -)",
MET-31497180-b644-43e6-a783-fef0f5740f50,"Unidentified artist (Unknown, -)",
MET-d85952b9-e337-40c2-9870-939ef121a05c,"Unidentified artist (Unknown, -)",
MET-c8445c5f-6051-4c53-85f1-6d2111e6ca60,"Unidentified artist (Unknown, -)",
MET-46870ac7-49cb-43c4-973b-65fae5b84c88,"Unidentified artist (Unknown, -)",
MET-60cd13db-70b9-4098-a7a7-7fe583536dce,"Unidentified artist (Unknown, -)",
MET-20487cc3-4ce8-4699-95ba-e325fa3c6242,"Unidentified artist (Unknown, -)",
MET-d45a7893-1bd3-497e-84c5-d136ea4edaf8,"Unidentified artist (Unknown, -)",
MET-22f50a9d-1aea-4aba-af68-a5acd283e535,"Unidentified artist (Unknown, -)",
MET-d46b5637-d497-40e5-be49-539dd2f51cdb,"Unidentified artist (Unknown, -)",
MET-6a06bd07-99a4-4bea-8116-1472a6b76fe9,"Unidentified artist (Unknown, -)",
MET-77b8fda2-cd1a-4cca-b5b8-8581483397d4,"Unidentified artist (Unknown, -)",
MET-f60612ac-ddf4-41e6-8d44-0767ff918084,"Unidentified artist (Unknown, -)",
MET-e0e21548-5a16-4281-8d9d-d2415748c695,"Chen Rong (Chinese, 1235-1262)",Q433194
MET-30d6ff46-bcfa-4d55-be59-10beddec7603,"Unidentified artist (Unknown, -)",
MET-d302c45c-2604-40bc-8e0e-6745d7adcc79,"Gong Kai (Chinese, 1222-1310)",Q45507944
MET-37bebf33-f598-495a-b619-05d875904aad,"Unidentified artist (Unknown, -)",
MET-cd04e9c2-0cce-4d42-b0cd-45472e84e20d,"Unidentified artist (Unknown, -)",
MET-4e8eac92-1907-4833-af16-57853760e2d9,"Unidentified artist (Unknown, -)",
MET-de32e851-2ec6-4fa6-80e5-571f8b1c74bb,"Unidentified artist (Unknown, -)",
MET-2c3203ac-9ce8-4a89-95c0-4c6c18dd4a46,"Unidentified artist (Unknown, -)",
MET-2d2beb16-e646-44bc-b844-7d73fd618b51,"Unidentified artist (Unknown, -)",
MET-378eabe6-af5c-43cf-bed9-51a02e622e75,"Unidentified artist (Unknown, -)",
MET-43bb0168-d68c-4d04-89a2-2a281acf4892,"Unidentified artist (Unknown, -)",
MET-f34564ee-e90c-46f1-8d9c-6c5f12c2fa31,"Unidentified artist (Unknown, -)",
MET-57f2d6db-17b8-4812-9f27-d6423b20ce05,"Unidentified artist (Unknown, -)",
MET-7fd8a547-c0b0-450a-a4ec-b1776158bed5,"Unidentified artist (Unknown, -)",
MET-5de625e7-c5ca-4cea-bf84-7ebf67593878,"Unidentified artist (Unknown, -)",
MET-d7eccab6-5b6c-4d2d-a581-259da41ddf15,"Unidentified artist (Unknown, -)",
MET-74e33fb8-c6d5-4193-8e0e-844020c0db49,"Unidentified artist (Unknown, -)",
MET-d6d5d3fa-fbb2-4c8a-887d-00139aeaca8e,"Unidentified artist (Unknown, -)",
MET-d0c844d2-35fb-413e-ac8e-6ac76604a1a2,"Unidentified artist (Unknown, -)",
MET-5352a655-35cc-4a16-838b-91b229f2b601,"Zhou Qüan (Chinese, 1690-1710)",Q57020485
MET-b50469b9-6d51-4ad5-8500-828dedc1c896,"Unidentified artist (Unknown, -)",
MET-4a4c798d-4a32-48f3-a5ce-5fcc1eb24921,"Unidentified artist (Unknown, -)",
MET-741d422f-2966-4e41-99e6-2ee2f509c750,"Unidentified artist (Unknown, -)",
MET-21a4a978-8e19-4ad0-a505-dead0001e49a,"Unidentified artist (Unknown, -)",
MET-0db2c88f-fccb-42e9-b66f-0b7bdbbd5cd4,"Unidentified artist (Unknown, -)",
MET-cd05e626-8a9d-4587-84ee-55a120c631c3,"Unidentified artist (Unknown, -)",
MET-7ab007bd-c4f0-418f-a1e8-2306021d7569,"Unidentified artist (Unknown, -)",
MET-2e4de556-d37d-483b-8beb-990311e4d1d3,"Qiu Ying (Chinese, 1485-1562)",Q769372
MET-16fa82ee-3666-4ab9-b8db-1003a2568615,"Unidentified artist (Unknown, -)",
MET-cfe14394-bbae-4271-8ec7-cf6e967dae14,"Unidentified artist (Unknown, -)",
MET-382f01ab-72fc-444d-8f99-c635a78a09f6,"Unidentified artist (Unknown, -)",
MET-1d2d361e-e55a-4a8c-aaad-e3b8a87b23cf,"Ōtagaki Rengetsu (Japanese, 1791-1875)",Q3075581
MET-9928ebdb-e7fa-4001-af64-496265c5dc7c,"Tosa Mitsunori (Japanese, 1583-1638)",Q11423006
MET-0fdf620d-3938-46b1-be60-7123cbca31ac,"Unidentified artist (Unknown, -)",
MET-95b4f399-67cc-48b3-bb2a-4ee2ddf041f3,"Zhuwu Jushi (Chinese, -)",
MET-44e40f66-3140-46fa-8df9-2e88eb86b0c8,"Unidentified artist (Unknown, -)",
MET-21fe6fc0-dafe-4d77-8573-6dde468715ff,"Unidentified artist (Unknown, -)",
MET-1098f53d-fe47-4326-94e6-ab4c3e494599,"Unidentified artist (Unknown, -)",
MET-500c8901-9f98-46dd-804c-de06f0e80329,"Liu Yen (Chinese, -)",Q702926
MET-a5452563-4c3c-4009-a6f2-cff135068a87,"Wen Liang (Chinese, 1400-1499)",Q45580958
MET-6681c246-2ab1-4012-8bbc-85ae4b1c97db,"Unidentified artist (Unknown, -)",
MET-43e385c4-7b87-493e-9a00-125c40affe68,"Fan Hong (Chinese, -)",Q17498534
MET-274caf14-3ee8-4847-ac34-659db603d10c,"Li Xiying (Chinese, -)",Q65901666
MET-e6c46c1a-0a25-4501-a14e-99fb16196858,"Fan Hong (Chinese, -)",Q17498534
MET-a9283654-fc5d-488d-ba0c-c75fe5e22acb,"Unidentified artist (Unknown, -)",
MET-a0042875-a4c7-4958-ab9b-5696d42a540a,"Zheng Bin (Chinese, -)",Q717169
MET-56514f27-954d-415c-bd10-ba91f301bf65,"Unidentified artist (Unknown, -)",
MET-ac8543de-8d1c-4270-ad2c-36e8a50181fa,"Unidentified artist (Unknown, -)",
MET-c0ce6358-c800-4bc1-b69c-d42a5a258b6b,"Yi Zhai (Chinese, -)",Q12011228
MET-ce69a8ff-0b8f-4ac7-80d2-62ee87222d19,"Lu Han (Chinese, -1722)",Q10788758
MET-23cc001c-a08d-4a9e-b9ed-825a260fbdfa,"Unidentified artist (Unknown, -)",
MET-b58db58b-57c1-4c72-a285-772d3f37299d,"Unidentified artist (Unknown, -)",
MET-db997b9e-e35c-4173-8c14-1643b3fcb75e,"Dai Wan (Chinese, 1111-1125)",Q45619435
MET-a6a80bec-bce5-4086-a202-cdf3cc884382,"Shen Zhou (Chinese, 1427-1509)",Q558863
MET-9a51a718-0551-4386-942c-4528d5282365,"Zha Shibiao (Chinese, 1615-1698)",Q8070077
MET-d65f1597-3ced-48e9-a59b-b69b657f7ca9,"Unidentified artist (Unknown, -)",
MET-3007f423-0109-4d22-a3a1-4e879e6e88d6,"Unidentified artist (Unknown, -)",
MET-730099a8-75d0-4faf-93ed-2d27605d364a,"Unidentified artist (Unknown, -)",
MET-05a1846a-1c40-4f0d-972d-ab2d38a2adb3,"Unidentified artist (Unknown, -)",
MET-b1e29dbf-2ea0-42bc-ad66-705b29b3ed75,"Unidentified artist (Unknown, -)",
MET-6a19815d-3c75-4daf-8c77-c4340950941e,"Unidentified artist (Unknown, -)",
MET-67ee0a31-b9ce-422e-b1c0-a5286e2d95f9,"Fulan Taorên (Chinese, -)",
MET-7ef73867-7e50-4f52-8912-393676969c4f,"Unidentified artist (Unknown, -)",
MET-037f2bb7-18e6-469a-be2f-560005542160,"Unidentified artist (Unknown, -)",
MET-2ba26c96-1b2e-4a92-bc4b-1840b4bed3c0,"Unidentified artist (Unknown, -)",
MET-8eec0fdd-4c3c-41cf-ab88-67c4e97e717e,"Unidentified artist (Unknown, -)",
MET-bb8de76f-c8be-4bb6-b132-b704d83dfa92,"Unidentified artist (Unknown, -)",
MET-52c096db-b080-44a1-a565-c28048aba4f2,"Unidentified artist (Unknown, -)",
MET-3d08e199-8017-47fa-97ed-3a08407ec876,"Unidentified artist (Unknown, -)",
MET-a01c2cfd-f3f6-461b-93db-85306c5a99c3,"Unidentified artist (Unknown, -)",
MET-a9a4c4ec-72cd-46f6-b13e-d62c0887884b,"Unidentified artist (Unknown, -)",
MET-d1586370-e869-4f1b-847a-85b34d7ef1fc,"Unidentified artist (Unknown, -)",
MET-a909c9fa-3d77-4f84-a32c-428e2ab42967,"Unidentified artist (Unknown, -)",
MET-e9659a20-e124-43c7-af2a-68e160f5a250,"Unidentified artist (Unknown, -)",
MET-c49f5fc3-e3fd-488f-8854-121cb8b6e191,"Unidentified artist (Unknown, -)",
MET-c64d586e-4342-4f63-9545-187075771830,"Unidentified artist (Unknown, -)",
MET-83542aad-1cb7-42a5-ae51-7d9f975964c5,"Unidentified artist (Unknown, -)",
MET-42e81f1e-8b96-47af-b591-be8298d94823,"Unidentified artist (Unknown, -)",
MET-33137f44-42f0-4277-add2-2a23ad572378,"Unidentified artist (Unknown, -)",
MET-d6b5b634-b04e-4f27-97e4-117c93b5bbc9,"Unidentified artist (Unknown, -)",
MET-97a9beb5-d126-4988-a6ee-5f0c460ab34f,"Unidentified artist (Unknown, -)",
MET-a42ef388-4b55-405a-bd09-6ea0d8de2a48,"Unidentified artist (Unknown, -)",
MET-4adf01a9-013e-45ec-98ba-08b6413781ad,"Unidentified artist (Unknown, -)",
MET-77205b6f-6ca4-48e8-9727-df8e3b26136a,"Unidentified artist (Unknown, -)",
MET-1cf66965-ba8e-4362-a6d9-b30cd8868fee,"Unidentified artist (Unknown, -)",
MET-cbe20efe-f4f0-4764-80e6-45ae08039aa1,"Unidentified artist (Unknown, -)",
MET-a4c73af3-cbb8-4f38-b819-141a918ecace,"Unidentified artist (Unknown, -)",
MET-eb312b40-dee8-466b-ab55-e56bf29b6985,"Unidentified artist (Unknown, -)",
MET-2a4e0dfb-320b-46ab-993f-734771d01859,"Unidentified artist (Unknown, -)",
MET-a6844fbc-f3fc-4e5d-a068-890ed39fe97b,"Unidentified artist (Unknown, -)",
MET-7d2722a1-fcd8-4fd1-8ff4-65bf93845a0a,"Tong Rênyi (Chinese, -)",Q45673011
MET-8651e101-6afc-4573-87e7-465ba69f552d,"Unidentified artist (Unknown, -)",
MET-58b4e8ab-a4c2-458b-b524-f414914288ae,"Unidentified artist (Unknown, -)",
MET-dc6f3716-19d9-4bdc-a011-6569c77d982e,"Unidentified artist (Unknown, -)",
MET-acb25e16-bcf1-4700-a56f-13b91cd83e93,"Unidentified artist (Unknown, -)",
MET-b9faddf3-886e-45a5-847b-d6b62b35a925,"Unidentified artist (Unknown, -)",
MET-6aad2cf0-1f5a-438b-a3bb-f8d1b56c1a08,"Unidentified artist (Unknown, -)",
MET-0eb1e677-9213-499c-b3e5-c9dbff97eb05,"Unidentified artist (Unknown, -)",
MET-9bbc1877-df14-4072-a94e-80d049c3eeec,"Unidentified artist (Unknown, -)",
MET-0250569a-657c-4a26-ae5b-06b644873a39,"Unidentified artist (Unknown, -)",
MET-657069ff-2913-4d1c-9d0a-84ea0ec7441a,"Unidentified artist (Unknown, -)",
MET-6deb1d94-dc7e-4fb0-8521-b05d9a841176,"Unidentified artist (Unknown, -)",
MET-3fe585c8-f8da-4b67-a3f8-824dc79a57d1,"Unidentified artist (Unknown, -)",
MET-3c400aa1-6abe-49e9-8f43-08f31dd53039,"Unidentified artist (Unknown, -)",
MET-82878b00-056e-47e3-8c8d-8f8f440682aa,"Unidentified artist (Unknown, -)",
