,tag_id,artwork_id
2178,22,NGA-33e69f85-6eec-4d80-8ddd-48fde0795bef
1760,22,NGA-0531b959-f183-41ac-b321-e5a3f28c28f1
1759,22,NGA-05213163-b2fc-4523-b963-575f85884783
8132,22,MET-f3680aac-3b7a-4b06-96e8-516562537e85
114,22,ARTIC-11caaf7a-bf12-37f5-99c6-a096de76de18
110,22,ARTIC-10c31086-2515-1348-2c37-ed41aaa7dc88
2789,22,NGA-7372b15a-3830-43bf-8c41-4836619312b7
303,22,ARTIC-2b219d21-c128-ea2e-cb0b-69d2e9e98e5e
9701,22,TCMA-4864557a-c45f-4630-aa14-aa1e1ebf1231
2162,22,NGA-322c3c6b-e538-4d63-af1c-33de79a2edf4
8162,22,MET-1fcbb906-ce17-4574-ae9e-00cabf30b47a
2560,22,NGA-56ec0b7a-f749-4178-8eb0-071c13e73d0f
2777,22,NGA-726ce5a3-7af2-455e-a82b-21ab9cfddd31
119,22,ARTIC-12514262-7163-403d-80a2-2c64e57325f2
9704,22,TCMA-ca9ab657-a21c-45ea-9495-59ac2d5b3a56
8517,22,MET-1d7a4e8b-c6b2-4d98-9e6e-d31f2e8c3d5c
11975,22,TCMA-32fd436d-a4ac-4a8e-aec5-1bfdcb2aa553
1794,22,NGA-07b19546-3586-450f-9a4b-4759fc0592fe
8520,22,MET-3a043a90-0f44-44ea-8d50-497d163d6d5a
11969,22,TCMA-ff9ecd3e-74fd-439a-baa8-ab7610dcf917
4387,22,MET-9e2c424f-3e71-4d50-a14b-22072f46b166
2786,22,NGA-73069488-cbc0-412b-a9fd-8094e24e2915
2788,22,NGA-73376925-fc04-4e3c-913d-31679bb12f80
9727,22,TCMA-856a91e8-c0b4-4bf1-a5f0-8bd970b7622b
3780,22,NGA-d9b370b5-c90c-4e95-b974-8f52a70e42bf
9730,22,TCMA-01ea118c-368a-4a55-923b-cf2a2f250b47
1756,22,NGA-04e094c1-89c8-47eb-967b-639bbaf342b9
8540,22,MET-e473d0d4-7d88-415b-aa45-174e01f685a7
11940,22,TCMA-960289d2-a004-4f8c-ba70-4986958677be
1715,22,NGA-00209fb1-64a2-4961-9ccc-8c6c06117df2
9833,22,TCMA-f8db826c-f847-4f6c-ab85-65b2957412a0
3662,22,NGA-ce2428ad-dd31-4049-8f9a-d63ae483070e
101,22,ARTIC-0faa1fea-aaaa-83bf-8324-8b7f90266dd2
9835,22,TCMA-49261bde-83d4-4061-8189-11d1c9f0a16b
8087,22,MET-bf3074f9-af4f-4310-90a7-052ad698b2ae
9836,22,TCMA-945bc108-4360-4088-b540-35a1edc08a88
1707,22,ARTIC-ff5e49d3-448f-2aba-4461-6e36c1dc7dfa
12286,22,TCMA-a9bce4fd-ae1e-4b64-b430-de2166cb6d5e
9845,22,TCMA-571d5b84-937d-4092-b493-60d99bef671f
2829,22,NGA-787d420b-974d-4949-8564-df84a9a12816
1699,22,ARTIC-fe633bf9-a401-490e-49c0-0ba6af6ece8c
8572,22,MET-0d5ad694-bc2a-47ef-9eb9-3e9993b1a3f3
9853,22,TCMA-17b5dce1-e1aa-4788-9a84-ef30d65b4eb5
8074,22,MET-f8d6d3fc-ee21-4e6b-92aa-ffc6d7ad7037
2835,22,NGA-78d57e7c-40ed-4842-9912-fc5228e91e83
9863,22,TCMA-6753cd7c-5fc9-4ec5-9de3-16c8e11180a4
2533,22,NGA-54c8956b-f5b8-404b-b28a-ddbeb2c0e7ec
3663,22,NGA-ce2e25da-4383-426f-933b-e06c3fabac1f
328,22,ARTIC-2eeb2c2e-a35a-2d54-f89b-f4e3ce880780
9824,22,TCMA-52809d09-cc9c-4dad-8fbb-bfca30b9670e
2804,22,NGA-75189388-085e-4751-bd3d-deadf6dd4988
2541,22,NGA-55153070-bb85-463d-bf2b-fa3faf73ce94
3916,22,NGA-e69c25bb-f772-4ac2-966f-2954eb420a84
1748,22,NGA-03eb0f7e-74a6-4a15-a0fc-a0f34442ac95
8125,22,MET-2db0f47a-189a-4c2c-9f03-d1ff526f8d08
1741,22,NGA-0370351f-69b6-4949-ae44-5a11b3cbf7d9
2812,22,NGA-75d2e194-9b27-47a0-8e4e-8adf0efc9f3a
8113,22,MET-52277a94-5366-4b70-8a74-76aecb5a13c1
292,22,ARTIC-2a1e5636-e9c6-6b72-70ab-437f767f73db
322,22,ARTIC-2e166f7c-a959-d686-eeb0-a63a52a4d368
1733,22,NGA-02c8ff0d-dc16-4120-b611-90a2ed8de407
1728,22,NGA-0191f5a7-69f5-4e95-a9cf-11fa232f6db2
8106,22,MET-29d4d92c-bbe2-4fe3-b351-9ac7b1151fb6
11926,22,TCMA-54f299c9-1cef-4634-a06d-0002347db569
2196,22,NGA-3503fddf-daa6-4026-8cc6-2e243bad89df
8102,22,MET-fe964ba2-3e47-44f8-84c2-c0108f59da3f
1721,22,NGA-01092c55-0d2e-4e45-a01a-10396c4597fa
1720,22,NGA-00c446d0-ddcd-4eed-b25d-86709be75867
3785,22,NGA-d9e87e07-b326-4214-8c84-aa030309c978
9948,22,TCMA-c0950c1c-cfcc-4059-bf05-d5cc57ed70a3
3132,22,NGA-99758d9d-c10b-4d02-a198-7e49afb1f3a6
7272,22,MET-8d0f9b12-32e4-4885-857c-af5b2aab972d
7440,22,MET-aef0f5e0-c292-4723-a7e5-7dc7b5481db7
3472,22,NGA-b9a48360-86ac-43de-8c72-2bd12f4b4587
7317,22,MET-beedf4bd-9d70-4967-aef3-aa52a99f811f
11214,22,TCMA-404f0ba2-8e25-443d-bd35-ab723a4758ad
3396,22,NGA-b313f9c9-d436-474d-aabc-79c5eedf1385
674,22,ARTIC-5dca7347-c6dc-24dd-d073-d705b9cdc575
7110,22,MET-2cb6343d-045e-4064-8673-9ca0a0369edf
3395,22,NGA-b2e0595c-22b9-4b4c-a533-57a15a7ae6d0
3177,22,NGA-9e79b397-0bd5-4221-96e0-0c2d20470933
7529,22,MET-e3d41447-3edc-42a9-bc5c-382228ed9573
573,22,ARTIC-50931576-e0cd-3616-4668-7dbdcf6185de
3201,22,NGA-a09fb093-8aa6-460e-971d-e22dd3425ac8
850,22,ARTIC-7912f9dc-972e-d4e1-4d4b-825d19446cf7
7111,22,MET-9711f9e8-1ff4-4c12-992e-c82acc095234
3158,22,NGA-9c3e4621-c4b2-418e-80b9-10597ffb6b1f
886,22,ARTIC-7ee5e05c-9dfa-ef87-2dd9-2696da7dbc74
6993,22,MET-7e29a29d-0389-40d8-b526-9b69234e0b6c
11162,22,TCMA-871a5557-503e-46a8-92ec-74b8f806fca9
766,22,ARTIC-6b80849d-e3ef-ee82-5432-12d5d62cdb55
3245,22,NGA-a4fca2ec-d54a-4508-9347-856d4bce46c3
4650,22,MET-0b3048e0-9cb7-495c-a178-46204e27a861
7464,22,MET-9566285d-f9c9-4cd3-a1a0-e382199efadd
11285,22,TCMA-6b81c7e5-43d8-4d48-a9bb-568a20f30a38
626,22,ARTIC-56a4af78-1d23-3e2a-6119-8aa47e0cf285
966,22,ARTIC-8c63372e-dfd6-ab25-cfc8-a6569f25f0c8
6944,22,MET-a7d04aad-a7d4-4497-b7a1-6be61f080a21
7527,22,MET-2e35e230-c2a9-4477-853c-413ce0c179c6
3364,22,NGA-afd5c612-5852-49f1-9f10-2ce7a849e900
3446,22,NGA-b74f7de3-fb66-406b-80b9-3a8381097bf6
11306,22,TCMA-84250121-4ccf-4d33-b815-17521536caaf
3388,22,NGA-b253130b-e84b-4b81-be9f-0860b6cff337
11307,22,TCMA-b7aade83-671b-44f7-a1bd-cb9a60f52943
3373,22,NGA-b0aa3afc-ad2c-46e3-8cc4-fe4b2d6e644e
7468,22,MET-695996bd-08cb-4483-9748-b8dfae046c15
820,22,ARTIC-7403cc73-8d41-1464-18df-4b6e89affff0
10905,22,TCMA-282a20fc-1049-4ed5-80c3-9eb7e36bd0ad
652,22,ARTIC-5ae91cbf-66c5-cf9b-f355-629e458cb063
3247,22,NGA-a58e1cd2-6514-4b4a-87a7-f6aaee5ddc32
7275,22,MET-a642f8d7-26f8-4e52-a6e8-2c5fd1a92c7b
718,22,ARTIC-63692198-8ab4-4747-7038-6d5278cff867
3976,22,NGA-efa34041-8d2e-400b-a478-1a85b84d3a97
553,22,ARTIC-4d2eeeeb-817c-2b00-68e8-4f4c75f7f061
1036,22,ARTIC-95be2572-b53d-8e7b-abc9-10eb48d4fa5d
980,22,ARTIC-8e5f3773-9396-0fde-8547-490cca07b68b
1143,22,ARTIC-a6f189f9-4bd8-85c4-ac28-0497458efa49
11202,22,TCMA-f01bef23-3ccd-4678-9d28-6331fbbef557
753,22,ARTIC-68e24e96-1f25-75cd-bb2c-232713f131a9
817,22,ARTIC-73a61bab-fcf6-7145-3e29-8edd95212db1
3310,22,NGA-ab3bbe10-cfa7-479b-86df-d13a476e975c
7274,22,MET-38ef36c7-127b-4726-a73e-f6aaadcf8616
3180,22,NGA-9eae6258-ec1c-442f-b353-a89cff510113
3156,22,NGA-9c0e94a1-09ed-47fd-ad50-8a364d45f3e1
653,22,ARTIC-5b05140d-7b91-ef9c-68fc-9ee13db64b21
7027,22,MET-964ec112-b9ff-4378-afc0-3183ac176e05
11613,22,TCMA-731c9542-7338-4d72-be88-6c32ad24e6a1
3361,22,NGA-af9c0d2b-39d7-4da8-980d-9dde91d374dd
3339,22,NGA-ad9dfdee-4bb5-4cc2-b968-04be6d00455d
11109,22,TCMA-6c2fa5ea-6feb-4ba0-a05b-7c55b85e4472
7169,22,MET-0cfca72b-6e80-4a53-b848-6587a9b887f3
964,22,ARTIC-8c31c747-de17-5726-e99f-61abb33c1e7c
3397,22,NGA-b3550d55-0c4f-43dc-ab19-b527523718ba
3436,22,NGA-b6e9cf0e-fa83-4507-8f96-4199e3d85af5
7108,22,MET-3752460d-7ac8-4b7d-9b56-de8258ff783d
3307,22,NGA-aaf37146-e37d-4f3f-af11-46384c2b3ca0
804,22,ARTIC-70ebfef5-7a98-2834-1be7-cc95e038fe82
1062,22,ARTIC-98295d2e-7a5f-e1cb-8898-2d587fd67938
862,22,ARTIC-7a313db7-2369-1c7b-b4f7-a1d29218f778
7132,22,MET-734376db-999f-4abb-8520-c76543e16669
7511,22,MET-a407c3c0-394d-407d-a512-994b106614fc
7405,22,MET-b78e7314-0d0c-4f15-9a92-eb88c11c42dc
11149,22,TCMA-9256309f-c842-422e-ad0e-40ba520e1db4
1029,22,ARTIC-9525f133-b343-baef-7586-d3f657e7ae73
7033,22,MET-eacbee10-684b-4a35-837e-1682d2d254eb
797,22,ARTIC-70742343-a189-c649-b8a7-da201269cea1
4010,22,NGA-f396770c-dcc6-4b12-9b4d-294e30edd9f5
3323,22,NGA-ac6d6e7d-34de-4b63-8305-a50c937d527f
1131,22,ARTIC-a4717de1-d95c-fd87-a9c7-688da84abcf9
11143,22,TCMA-a6276d5f-f0b9-4b7a-bb34-0e0a40bd861b
3493,22,NGA-bb8d8019-7d4b-4b27-8098-436ff7b1d3f6
668,22,ARTIC-5d1261c0-11bd-eb2c-91c5-653aa98c2b5a
7034,22,MET-57ebb45f-388f-4762-8bc9-01f25fefc854
11248,22,TCMA-aaa2c632-32cf-4b5f-b792-26b10307d875
944,22,ARTIC-8a55bdea-0087-deb5-01b2-def2d7ba27a8
7454,22,MET-46b17096-03bc-4e2d-896a-160f8adc1e3a
7452,22,MET-2edf750a-2232-4e18-8181-76a3d16e1b70
701,22,ARTIC-60a6eba1-7d17-796d-df04-7d1f8b0f1f94
11556,22,TCMA-ed4412dc-9620-4416-81c4-e79d1e87dc2c
10740,22,TCMA-4b1728fd-4514-4421-8b36-af72d9485567
1008,22,ARTIC-922b2b75-4c9a-e93b-1c2d-baa90cbedab0
3471,22,NGA-b9795a65-89e1-4763-b61f-f7b1d2e3fd67
3505,22,NGA-bcea6136-23e6-4474-8d55-2f36301d9ac9
4009,22,NGA-f395c5e5-6711-487e-8c1b-747c698d1ef9
3960,22,NGA-ec91a058-14aa-47ca-810d-9f31b3006062
3431,22,NGA-b65293a3-fb94-431b-8a97-121edabe7dc9
10916,22,TCMA-660c8810-8306-4ad8-9854-8e600d4e53ff
879,22,ARTIC-7d533ed4-ff54-fa2c-64f4-2b16bfbb5880
852,22,ARTIC-7951054b-f49a-6824-10ab-a3a301f39115
3522,22,NGA-bf6c7c73-82e8-4ef7-8ac8-71920c8eb2b9
7458,22,MET-fbc289c8-b436-4e39-9592-2d4eab2dcb7b
1004,22,ARTIC-91f56173-2f20-70fa-c0ac-f00bed4268d0
7032,22,MET-3b8096ac-db78-4afa-b34a-1e1a887aa357
7526,22,MET-7f28e979-66fa-48f1-8bbc-f4a5f9096d4b
571,22,ARTIC-50034c7f-ce51-00f1-430e-a6f7efc233fc
3434,22,NGA-b6a6ab68-cbe4-4ea3-85c5-b8c86faa9fd3
7356,22,MET-38c38588-d008-4870-8eee-112d3457fa3a
3469,22,NGA-b94db39d-9c08-4e31-9373-a042b662ead6
7072,22,MET-bc2302e3-2714-463b-acdc-cedadd50e32c
3386,22,NGA-b1eb683f-ffb7-4277-8d17-151ea3a58cc4
4042,22,NGA-f71749cd-e0b9-41ad-8ffd-5b71a42ab9a4
11221,22,TCMA-76dfe337-3dc8-4bdc-b8ff-bb1cd05c7674
7463,22,MET-1587a25a-34c0-4cd0-90ca-428def69a84f
7122,22,MET-92a5a058-7b5d-4987-b872-d0f9b45f606c
3234,22,NGA-a3ed1e0b-8572-473f-b404-d184c97adc84
7462,22,MET-60603df6-03b9-4dd2-ad5c-0c5ef3dda7b3
10957,22,TCMA-04c729a4-a015-428b-8045-cc75cbcbd9ce
3494,22,NGA-bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7
7255,22,MET-1a6c7d3b-1fee-4824-998e-b4472e8f2540
5320,22,MET-f58da929-a271-48c3-ac64-80b330a0d389
803,22,ARTIC-70d375a0-25bd-7fe1-c586-0e8919aaf395
619,22,ARTIC-56255f44-7dcd-d4f1-57d0-3904dcafaa5b
7070,22,MET-b339187a-f2c3-4bce-b274-c18f1afdb579
11042,22,TCMA-0e36ec70-76c8-4767-81e3-30a37d962fd1
7350,22,MET-1c7b044c-393d-4ebd-9e04-1e76e1514232
4050,22,NGA-f7b63edb-7c72-4afa-832d-1fe89820da2e
7325,22,MET-ed8c579f-42fd-4bcc-aa6a-a11b82fa13a7
11041,22,TCMA-2d862387-913e-42fe-ab13-2a0e7281ec24
3208,22,NGA-a167f440-ad1c-481e-ada0-2f6962d54e64
7522,22,MET-ceafbbd7-6f16-41f2-8272-ba446d507e01
11551,22,TCMA-f2b62b0d-cd5c-4a72-99eb-1312bbee2652
3198,22,NGA-9fdba581-b3f5-43c5-977a-f0d4c4835581
1126,22,ARTIC-a38e2828-ec6f-ece1-a30f-70243449197b
11625,22,TCMA-015201a5-a7ad-43f4-822c-650472d58d38
7095,22,MET-1d064833-47f9-4d34-bc0f-b82034c05600
3270,22,NGA-a766bbb6-9479-4d14-bffe-a448bdc8b9f5
7339,22,MET-412a1454-6fe1-482b-88d4-2a88fae3e0b4
7548,22,MET-32d7c214-97a6-4d2f-a6b3-f4b3173ee780
10698,22,TCMA-cca86d69-edf0-40b8-a3b5-bbfbc0ad52cd
7474,22,MET-ad1f11d0-8cf4-479a-ad26-c87350f2c3d5
1101,22,ARTIC-9e72fb46-920e-86a7-bc49-9a525eac4e1c
7088,22,MET-4955bccd-32f6-46f9-a1fd-f400901072a4
10788,22,TCMA-f24d40cf-e250-4fdb-8ab2-c3a9ef2a5905
3410,22,NGA-b479275a-4f8a-4702-83c2-9dcc4cbe60ce
6064,22,MET-3bafe025-1f46-460a-8a3d-b4a1f15c8e8a
3530,22,NGA-c0279003-c6f3-4eed-a8f9-56d841c45d85
7368,22,MET-0babcc2e-7a3d-42f4-8779-15d9ccac5e19
1103,22,ARTIC-9ea77636-76e9-9031-6b92-ff34512d7cbc
7343,22,MET-51b38efe-bd25-4074-bfb6-496c6b12567a
4046,22,NGA-f7429296-9105-4a8f-ad67-3388e4974ad6
3414,22,NGA-b51d9c85-e16b-4dd0-8eb0-ec0d13466005
3985,22,NGA-f10ea8cc-3daa-4d1b-9d3d-9eab6d0ea6ff
3527,22,NGA-c0032920-36c0-44df-88ad-128b85d5fce4
685,22,ARTIC-5f12c6bb-509b-c04c-60ab-78d6ab081f9f
7091,22,MET-200ccfe0-b325-4c29-85e8-8907dd5befe3
10683,22,TCMA-75db9a00-144e-4630-90a9-52acfed2691b
7428,22,MET-a8efbdc0-d434-4faa-8ec5-e1dd33dd21f8
910,22,ARTIC-83092988-7180-21d1-b8a3-cf39ddf39a68
1089,22,ARTIC-9ca3bd55-b205-ef2f-a743-4e906fca3fb2
925,22,ARTIC-8641479e-c93e-f1a8-9925-19be061706da
3250,22,NGA-a5c51660-b530-44e4-9a7c-96c8a496d0e3
3297,22,NGA-aa13972f-935a-4f1f-aad2-ba825e323cd3
3347,22,NGA-ae16bf56-a60b-496a-8a33-e6f76895ed2e
7094,22,MET-e4067af4-5849-46b7-83f7-74e37e2bd085
724,22,ARTIC-64c38f6d-f0d5-b553-a27e-3552550f351a
11067,22,TCMA-8627dc81-a06a-48f0-8d0a-303430de5ba5
545,22,ARTIC-4c5abec2-d94f-9afa-b689-de4dc93791f2
834,22,ARTIC-7616bc53-7a4b-a7bb-0dac-131cf91aff80
3186,22,NGA-9ef2a890-2516-4f5a-bcc7-cc70a22125b5
915,22,ARTIC-838d8c33-a3b4-68ea-587b-87ceec2011af
3415,22,NGA-b52760ee-3f2a-4519-be6f-4bb83f89b4e2
10893,22,TCMA-02052181-54fa-44d9-ace0-59ea73707443
1042,22,ARTIC-96458291-2c6c-76ba-4be9-dca201687edf
7304,22,MET-3ed3f71c-2d6b-4eb9-b528-052300301a09
989,22,ARTIC-8f60ebd1-f959-01a6-78b8-58aa1fadcf4b
4615,22,MET-0986fdd6-f70b-4f27-bb32-0a5b57dec382
3343,22,NGA-adc4f41a-08a1-4888-aed8-a838a0bfeee5
5329,22,MET-59475f63-0513-4502-b14c-31d42098fc42
10891,22,TCMA-6cc012d1-34c2-4600-88b2-03a84d336a03
678,22,ARTIC-5e7b5f3a-1c5d-6331-a34a-2155197fc06e
6988,22,MET-fa21da5f-4e91-4388-afa4-d3ffca8a1744
1154,22,ARTIC-a7fb57e1-d5d2-8569-7314-9dc35c573640
11419,22,TCMA-b6b076b5-76c6-4497-9d7e-5c680d5f4d85
7093,22,MET-8b060bcc-7374-4f71-8157-a045313957c8
11329,22,TCMA-f37b074f-2415-431d-8a94-b31345ccd2fe
3351,22,NGA-ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c
638,22,ARTIC-59511df1-03d0-aea4-369a-959669ccfe51
7420,22,MET-c90ca40d-e815-40f1-86e7-da91250b7415
648,22,ARTIC-5a487230-6002-45a7-08c4-b2198a2a2c60
686,22,ARTIC-5f1fda6c-f116-c251-1cee-c6bad53d8d18
1043,22,ARTIC-9694ca0c-c4c4-e48d-566f-4d248990cff4
3405,22,NGA-b41b3b70-af77-439b-a980-4e1434070111
7022,22,MET-5b3fe66d-9a75-41d4-9bff-6253418c41b2
1051,22,ARTIC-976bc367-269d-17ff-0151-16b9c973aae4
6948,22,MET-c029d21d-5f16-4664-bb73-a1aac4529efe
1150,22,ARTIC-a7aabc96-a81c-fa64-177c-5a80ef01e848
3294,22,NGA-a98f766e-0532-49b3-97ea-74015f188da7
3475,22,NGA-b9d543b3-e55a-490c-b72e-5b038071bc9c
3236,22,NGA-a40be973-8479-4dd8-a4b8-f878924ebf78
632,22,ARTIC-5888c23a-635f-396a-117b-2223032c0201
7421,22,MET-705a7cb4-7948-4d58-9fc9-ae55f215ef61
3189,22,NGA-9f1dfa05-09b7-4730-9529-a7953130ac65
6954,22,MET-43aed844-b8d2-4e3d-abd4-039926f8f246
3403,22,NGA-b402222c-9962-41b8-9db5-b93141a5236a
10805,22,TCMA-e4f97180-d3f5-469b-874c-2a808c35fe09
7097,22,MET-c5d6503f-88b1-4f66-a82c-999a6bf626c1
744,22,ARTIC-67b46720-1589-0d13-3597-f03c7b618094
3965,22,NGA-ed2aa02e-6875-48dc-bcc9-d31f2a1e496f
11420,22,TCMA-e7b5e845-f561-4672-9885-4a201c1abb40
7052,22,MET-0416e9ff-35c6-457b-9d3d-81b3b7b08b75
5214,23,MET-aab477f2-f06e-41e6-a978-f0fb3def2b26
5571,23,MET-2b5119ce-a0ed-447e-a049-336e76a4daac
3237,23,NGA-a43b864d-5032-4382-92de-ec5d8d85793d
419,23,ARTIC-3b097a0b-d945-9122-f50d-f567ff8684e5
1070,23,ARTIC-998550bc-1f55-c835-dc2f-50cafa9f9e71
2954,23,NGA-85dea800-072f-444e-ba91-34f3600c4e92
9369,23,MET-322d46d3-877a-46ce-b858-f6370c419f98
9368,23,MET-304156dd-bd5b-4b13-8f64-f3eb241d152d
614,23,ARTIC-553e5c15-4e5f-6ea2-ee7f-9ab6a07dc15e
7885,23,MET-8ae1713c-3632-49da-bb9a-77b06f8bd2f8
7005,23,MET-e2f2a16a-eae0-4441-b81c-136782840b87
1020,23,ARTIC-942257ef-6f95-3c91-d62f-a17841912b26
7875,23,MET-3b126f26-8b41-4adb-81c1-80590ccdfdea
2956,23,NGA-85f95023-3e29-4b78-b642-46acbf074255
8381,23,MET-31c48a3b-9dc5-4b50-8f02-2cad752d49dc
8350,23,MET-46ff3926-e390-4c16-b444-6a5776e26551
11153,23,TCMA-40b446a1-a045-466c-a26e-1670c4853802
12169,23,TCMA-972e3f8d-ad6d-4830-9e75-42e3cd1b7738
8380,23,MET-917cabbd-dd53-4df5-862d-9962b0902f74
2762,23,NGA-7132e79c-0d5b-4ed2-b2a3-69ff02885912
5137,23,MET-0747fc47-bdd4-4a95-bb37-6ba40cfb6d03
8351,23,MET-f4464bc6-3fd8-468d-ae67-f820486d0a0b
6987,23,MET-b40ecce7-f58c-43ee-bbe7-5c94b5587d6a
5134,23,MET-f495f663-5fc2-40c0-a8bd-66310c66df7f
6104,23,MET-674a7582-750d-41dc-a256-960859fd16a7
2987,23,NGA-8863a7bc-4cc4-4bc1-a5ee-0ac7b92dad76
3327,23,NGA-aca3980f-d5bc-44cb-940d-791f9e8efc88
4008,23,NGA-f342d303-e43d-47eb-b327-8929db41f333
12150,23,TCMA-0888cf83-5a80-4d8b-8edf-91783c6572af
5570,23,MET-561ba835-5d6d-455b-9a49-bdf670111538
1653,23,ARTIC-f73f1bb1-a961-ca90-9984-f783b5a5a005
2947,23,NGA-84b1ff7b-482c-40d0-b918-2ed4b1b89a39
9687,23,TCMA-1798dbfd-f126-4ad0-b6d7-e66856767073
9672,23,TCMA-b20ef1e7-a39f-40a9-8605-8e4633a4638a
6986,23,MET-81c9e138-39db-4327-bfe8-cf96a463bb73
4872,23,MET-d70af16d-fe91-41e7-9e31-8fe526bb1e68
669,23,ARTIC-5d1de0c7-99d3-b95c-e8e5-16f881ee2fe3
7040,23,MET-1939e16c-5a63-4df7-8cf6-c4432f367307
4109,23,NGA-fe1ad49e-ff0d-4c54-af72-dc5ecd7e4795
2645,23,NGA-60dbdb48-9cda-4534-9c54-f48e5331e585
7332,23,MET-852645d7-4090-4901-b176-55b54dafe3a7
3746,23,NGA-d6c0bee5-aac4-47aa-aff8-97d4cfead40f
9375,23,MET-15ddec64-4cf9-4b91-b737-ba720168eb02
10174,23,TCMA-dd2b57fe-c52d-4100-860a-4f6adc229563
455,23,ARTIC-4059d913-1ed9-a1f3-60de-571f921acc38
9917,23,TCMA-66c22a8f-21c3-40da-98a2-21cc8eadbf9a
10266,23,TCMA-11f9fcab-bdad-44e3-8311-6d04a245eef5
11987,23,TCMA-ba44569c-7a62-48a2-9f78-cd14a2fe2d94
7884,23,MET-c07dd583-54e7-49d8-82bc-0e3f8589ecda
12144,23,TCMA-c968e80b-9da5-4f93-a029-d27c771ae902
2585,23,NGA-598c115e-1b8d-4bfa-8aeb-6a60430e6f05
8371,23,MET-6e8372f2-f911-4639-93ca-d04ba7237b45
9401,23,MET-3faf38bd-3b38-43ee-a671-a01694e1c217
1491,23,ARTIC-df657b18-66b7-ec03-65e0-c9f7a0e934a2
12159,23,TCMA-39cc6978-9f2d-4a6b-9669-72fb8079b881
9228,23,MET-5f42f799-4f2b-4837-ac73-e96c860ed7b7
7331,23,MET-097375d2-84fe-44c4-b483-cdeb6db8f359
10265,23,TCMA-69f51503-4ecf-4742-93e9-1b09ae33da5e
2953,23,NGA-856c6333-0b47-4f69-8603-186cf9651901
426,23,ARTIC-3c61e694-6a53-c3ad-8a1e-a2c5d3f25080
2766,23,NGA-71bb0716-e565-40d2-9960-01437a6ccb1d
1073,23,ARTIC-99c39143-a45c-5fa1-ddd3-0dae633fbb87
7852,23,MET-33201525-074b-4755-b0fa-d16291345008
3200,23,NGA-a06519fa-7fbf-4092-8c93-f79d58dc64da
11898,23,TCMA-aba24e57-deb1-4cb7-9e1d-a62f742bb4a4
8411,23,MET-9d3a7e09-e92a-457d-902d-5d5c3b15811b
7856,23,MET-06765d4e-862e-43f5-894e-a1633b67fa30
9260,23,MET-95557215-3a7b-422a-b639-302cd3160431
12208,23,TCMA-59ca2027-e3b6-4b09-910c-0877d3073e4b
11762,23,TCMA-803c0ac1-1c28-4d73-93eb-02c24295998d
8412,23,MET-6fb334d6-e717-4a20-9f1b-5f05a9d492e3
3592,23,NGA-c6fe2e51-2fd2-42ae-91eb-dcc0b9e8bc82
8410,23,MET-843b06c8-3be2-4ef1-801e-9ed215fb2445
9314,23,MET-1a32f368-3270-4e76-afca-6e649801e42b
10252,23,TCMA-523f948e-c9c7-4fd6-8b17-638867d67822
1434,23,ARTIC-d65ca75a-3024-0a99-9ad6-8cbb7ba21817
7207,23,MET-701d9885-1c9d-4f4b-9f7d-378d3b2beec4
8407,23,MET-a9fbe85d-70b5-410c-a08a-d5401d525c61
6258,23,MET-6602d279-cce6-4693-b472-b1d59c904477
1467,23,ARTIC-db7874fd-c5ca-454a-e775-18ca3a27b523
4105,23,NGA-fd747ab9-ce9d-41d9-b8d4-9004ec37ee82
5965,23,MET-6f01675c-6260-4f63-8630-846bbac41792
9265,23,MET-191ef824-8337-46ac-8a78-6d893dc963c5
2070,23,NGA-299ddaef-0a69-4a23-96dc-71d7f1ee6112
5899,23,MET-ad7240da-2238-4bb3-8003-35429362e8fd
2085,23,NGA-2b2c95ba-68bc-4a33-a23e-878bc480e874
2767,23,NGA-71bff401-25ab-4643-b01e-33970c81f063
9272,23,MET-69199bac-b118-4ea3-9bb0-d18c904aa3f9
2847,23,NGA-79ed1904-db69-4baf-bc28-4a8dd72b16ab
443,23,ARTIC-3edec075-6e0b-0ccc-0036-5328de3e064c
9297,23,MET-d37b1497-a40a-40ce-bf47-c230f0655e8d
6009,23,MET-f0c4b197-89f4-42d6-99df-378fb9bdc68f
5253,23,MET-8bc55228-ffdb-4f0a-afd8-a13179eed14a
12202,23,TCMA-e7207aeb-f221-4e4f-b252-b66a9fcb9f75
2612,23,NGA-5d07b30c-c113-4ff5-878e-903c8face836
2072,23,NGA-29f42b08-4e31-4a50-9a5f-f0f2d31a7f90
1442,23,ARTIC-d763c113-194b-62a5-3e39-e2b479c5df47
9903,23,TCMA-94b5863b-4e04-427a-b9de-fec92952ca6f
2093,23,NGA-2bae6118-a629-4dd7-97ce-fc427ba3fe49
11428,23,TCMA-bcbd4a72-9a1e-4cc8-be6a-8292322395f1
5577,23,MET-4a291b99-ebf9-4a55-b2ee-62e941f6455c
7470,23,MET-10095336-31d9-445d-bf15-abd82e8e6fd9
1458,23,ARTIC-da8bbe90-a4a4-a9a8-5b38-f64f6799e6a6
2061,23,NGA-28ded22f-0ade-446c-bed7-8870c91d319c
11164,23,TCMA-269d1ce7-49ef-498b-81bb-d6be0c13afcb
841,23,ARTIC-77ccddcb-16e8-be2c-8891-4e3df68f4558
